α,β,I,O,z,R,minAdv,avgAdv,ratio
85,23,56.3472658626685,76.1527341373315,-76.9743475045796,112.063927757113,0.428292503174324,2.81945094651216,0.151906350314109
86,20,58.5697150260228,74.9302849739772,-74.8722696928099,108.194060730275,0.404954228001007,2.6707387530235,0.151626297234263
83,29,51.9433400707116,78.5566599292884,-82.4007065367147,122.110410618817,0.478006556880263,3.15263619782993,0.15162122328269
84,23,55.8273427937608,75.6726572062393,-77.2833880571504,112.905581267785,0.428218288021958,2.8245203737561,0.15160743466421
84,25,54.7016945951064,76.7983054048936,-78.6903789460334,115.31968696212,0.443491175519849,2.92552284709733,0.151593817139345
83,30,51.3825323631262,79.1174676368738,-83.3348661719614,123.764495020488,0.486742044558285,3.21172221095493,0.15155172601729
84,24,55.2647150520853,76.2352849479148,-77.9747955345301,114.089433691006,0.435426033292567,2.87469572641404,0.151468563887187
88,19,60.1851405435854,75.3148594564146,-73.9861276146592,106.069756789181,0.397239723053121,2.62271094708241,0.151461495783599
83,28,52.5039970475914,77.9960029524086,-81.5146095606265,120.550142821248,0.467760485436135,3.09570218494142,0.151099962945882
89,18,61.2809188079692,75.2190811920308,-73.3538443832701,104.69133403588,0.388964434137648,2.57698864061961,0.150937581953844
83,33,49.6997453942733,80.8002546057267,-86.5249988838984,129.487523657946,0.514004841374512,3.40905120739405,0.150776509387616
90,17,62.3792872982976,75.1207127017024,-72.7862493363222,103.420133917368,0.381809875832725,2.53242982697284,0.150768195732841
84,35,49.0619351593461,82.4380648406539,-88.146674626183,132.102726702451,0.532161850562994,3.53006748455838,0.150751183338799
83,31,50.8216274901467,79.6783725098533,-84.3268989022164,125.531949856934,0.493114056598798,3.27356819903724,0.150635033888655
86,21,58.0012362292385,75.4987637707615,-75.4653426039485,109.19106972389,0.40935437160621,2.71897559740021,0.150554632412891
87,20,59.0919227643772,75.4080772356227,-74.6878712371378,107.565373517894,0.401921781083421,2.66991058801043,0.150537543424975
84,28,53.0108066986618,78.4891933013382,-81.0157917258857,119.355497297396,0.463696424163702,3.08341552910542,0.150384020508009
83,32,50.2606799935956,80.2393200064045,-85.3854220820058,127.429940912524,0.501884822288953,3.33896166418405,0.150311645585065
84,26,54.1383338909504,77.3616661090496,-79.4348432194516,116.605694829676,0.447392545881742,2.9771344154591,0.150276233265991
87,58,136.425242180902,96.9252421809019,-113.902004301429,177.685351047851,0.632734694645759,4.21617596183694,0.150073123221851
88,20,59.609473048034,75.890526951966,-74.5341400093726,106.982327255948,0.400620637193937,2.67049946384537,0.150017119500585
85,38,47.8413937846852,84.6586062153148,-91.5838642094556,138.106838864462,0.565494771547551,3.77188205393002,0.149923768416446
84,37,47.9349291003063,83.5650708996937,-91.1211080340375,137.596008411674,0.557098958093358,3.7208323907687,0.149724281984727
86,22,57.4322231082304,76.0677768917696,-76.0751572241657,110.219852909798,0.414257322261893,2.76741837361589,0.149690891052598
85,24,55.7810462002497,76.7189537997503,-77.6434508438858,113.205476390429,0.428710316563979,2.86898796969514,0.149429109181498
84,36,48.4982803324649,83.0017196675351,-89.538220942031,134.659393151086,0.540243947145398,3.61746386083362,0.14934328798544
84,27,53.5746864254327,77.9253135745673,-80.2086525479673,117.948328107844,0.452356003152609,3.02969949883976,0.149307217869575
89,19,60.7018255098411,75.7981744901589,-73.8760605510196,105.555766373641,0.391730979102425,2.6247451240554,0.149245340247428
86,23,56.8627329030247,76.6372670969753,-76.7029253087169,111.2827860066,0.419715835846295,2.8160855128256,0.149042290773749
84,31,51.3183341058786,80.1816658941214,-83.686893433383,124.063015779187,0.485063229507671,3.25461130117685,0.149038759046979
82,3,65.742181032565,63.7578189674349,-66.7843198926765,96.0385148161433,0.281874462184568,1.89169816529531,0.149006045126953
89,4,69.2872253411297,67.2127746588703,-67.037100098967,94.4399569323913,0.283769220238474,1.90510178323905,0.148952262149485
84,30,51.8825735154921,79.6174264845079,-82.7498051525175,122.40269021418,0.475850233806668,3.1954603671778,0.148914453358385
84,34,49.6258300056594,81.8741699943406,-86.8949346989322,129.823015497868,0.514121768668663,3.45269820087872,0.148904346327697
90,18,61.7967038394664,75.7032961605336,-73.2852945490324,104.241532192235,0.384050754423867,2.58032268891706,0.14883826587792
87,21,58.5196156501669,75.9803843498331,-75.2649567954232,108.532478780719,0.404409356430117,2.71792655558097,0.148793334977984
85,37,48.4073894079482,84.0926105920518,-89.9678622999562,135.103562476118,0.544906938363505,3.6652032979894,0.148670317595322
86,24,56.2928239782029,77.2071760217971,-77.3503484941744,112.383223359938,0.425791506642959,2.86508311690259,0.148614015464681
88,21,59.0332302556063,76.4667697443937,-75.0961925247845,107.921391395247,0.403918950489018,2.71834895073703,0.14858980867026
85,26,54.6475296050432,77.8524703949568,-79.0512229702804,115.621941212019,0.441005708757295,2.96977571581854,0.148497984682235
84,29,52.4467502220001,79.0532497779999,-81.8615628340339,120.837745904709,0.465528321310349,3.13853607918734,0.148326579515023
84,32,50.7540905253258,80.7459094746742,-84.6831096558579,125.839220876951,0.491889193133662,3.31656512729044,0.148312840018168
85,25,55.2144486375678,77.2855513624322,-78.3351131995008,114.39023984042,0.432830747689308,2.91905099922971,0.148277898468895
84,33,50.1899023110035,81.3100976889966,-85.7474327922066,127.749195983446,0.50123897338664,3.38217908880966,0.148200009587029
85,27,54.0803465907701,78.41965340923,-79.7959737620278,116.908912670457,0.447048764469962,3.02126453362037,0.147967435322277
88,57,137.466669915334,96.9666699153341,-115.482838646174,180.838463156547,0.664311185315739,4.49484793429405,0.147793917620057
89,20,60.1221021085647,76.3778978914353,-74.4106474444755,106.443431075625,0.394842476702968,2.67248131694351,0.147743774371656
85,29,52.9454238191934,79.5545761808066,-81.3796460526729,119.664933918474,0.461737776049271,3.12735145811632,0.147644990412235
85,36,48.9738217462353,83.5261782537647,-88.5573741165495,132.508593603107,0.527723596503776,3.57605362637828,0.147571499658476
85,35,49.5406219756637,82.9593780243363,-87.2899585702847,130.197123070987,0.515282496863371,3.49768385471807,0.147321061098275
86,25,55.7225558129176,77.7774441870824,-78.0198594633155,113.525980236557,0.42932008864598,2.91449999455838,0.147304885725701
55,0,51.4475470891771,51.0524529108229,-76.593460619138,119.353602073975,0.352948369093904,2.39776214614445,0.147199074629415
90,19,61.2134313806881,76.2865686193119,-73.7954451543091,105.083704983679,0.386596581145946,2.62812603345606,0.147099711438709
87,22,57.9467841752424,76.5532158247576,-75.8578621744154,109.529554606861,0.406881846346099,2.76606146156603,0.147097905089838
87,57,135.882899973105,96.3828999731049,-112.7070680244,175.523112791301,0.622799104399003,4.23759841144179,0.146969826757865
88,22,58.4564768395039,77.0435231604961,-75.6732258413487,108.888787843417,0.406252199643425,2.76624248688447,0.146860660831283
85,32,51.2425571268583,81.2574428731417,-84.0598657607419,124.391839733545,0.48408998849774,3.2985293806473,0.146759338066815
86,38,48.3054099399511,85.1945900600489,-90.4322559782348,135.605268915801,0.544246204217977,3.71487041193094,0.146504761638532
85,28,53.5129581340469,78.9870418659531,-80.5710491198402,118.254464862043,0.450232919629323,3.07370671097183,0.146478815959305
89,21,59.5418165923106,76.9581834076894,-74.9583962192405,107.355870522044,0.398325642756857,2.72021613892089,0.146431615141756
85,34,50.1077222970138,82.3922777029862,-86.1328508456168,128.103692376769,0.501493787014633,3.42654706181703,0.146355435360255
87,23,57.3734898057285,77.1265101942715,-76.4677020929576,110.558784717728,0.411886185513089,2.81435290988534,0.146352003000885
88,58,138.009473413947,97.5094734139474,-116.541829224483,182.71561041507,0.614241225533615,4.1977964428299,0.146324681031825
85,33,50.675055932939,81.824944067061,-85.0613492861273,126.178967509779,0.491456315746005,3.36061680480422,0.146239914959491
85,31,51.8101611433377,80.6898388566623,-83.1189713278795,122.723516963383,0.473553676601171,3.23935107346831,0.146187821529991
74,2,61.4909049156033,60.0090950843967,-67.7308467893401,99.6130325853808,0.282625653784272,1.93457078424141,0.146092175115266
90,56,140.103116134423,97.6031161344234,-118.995356019271,187.474102380683,0.657923706129695,4.51033100368326,0.145870381928159
87,24,56.7997951766215,77.7002048233785,-77.0957050033956,111.622579256209,0.417453005359617,2.86289185271999,0.14581515014722
86,36,49.4439931878156,84.0560068121844,-87.7122688097582,130.613771549119,0.516665828667098,3.54399238667491,0.145786382219588
85,30,52.3778042697718,80.1221957302282,-82.2276886727598,121.152108689986,0.463884847593587,3.18244690585583,0.145763577937473
86,28,54.0102071722001,79.4897928277999,-80.1749118437969,117.235634221955,0.446656381671533,3.066424860848,0.145660305385084
86,27,54.5811851897863,78.9188148102137,-79.4292728829504,115.946502349558,0.438951386705391,3.01504252388182,0.145587129610447
90,20,60.6295413352037,76.8704586647963,-74.3173864012781,105.947985473551,0.389468157973872,2.67588929206116,0.145547186548169
89,84,152.355113884502,110.855113884502,-126.8146943356,195.126449571036,0.645534297340619,4.43571045096575,0.145531207340207
87,25,56.2257640780144,78.2742359219856,-77.7432308268092,112.723610226543,0.42364488563563,2.91177957766893,0.145493460042324
89,22,58.9610382407569,77.5389617592431,-75.5203336892338,108.295097580816,0.40221102245301,2.76796027385607,0.145309535780543
90,49,136.20759251587,93.70759251587,-113.250034495765,177.766685082007,0.604784938979782,4.16227096203797,0.145301674133118
86,26,55.1519889907891,78.3480110092109,-78.7121941813798,114.712477260441,0.430642792502146,2.96443585801884,0.145269728585036
87,26,55.6514614410984,78.8485385589016,-78.4131308375751,113.867531232476,0.429917269584992,2.96109092877813,0.145188810450476
86,30,52.8679848995114,80.6320151004885,-81.7625488388007,120.000352932847,0.460311744622314,3.17231657419317,0.145102714012516
88,23,57.8792787006128,77.6207212993872,-76.2662689858432,109.886530997627,0.408147984635641,2.81422651666534,0.145030253328459
86,35,50.0139783935414,83.4860216064586,-86.542235012955,128.494064527077,0.502653769715713,3.47216838305723,0.14476653038155
89,51,135.743365202571,94.2433652025708,-112.358110061728,175.761303041531,0.608984242413307,4.20790188569828,0.144723964330801
86,33,51.1549752151493,82.3450247848507,-84.4548832729086,124.752662030703,0.48382009934969,3.34347806823487,0.144705629729198
89,85,152.773481257065,111.273481257065,-126.951044159673,195.056161591616,0.645246285649587,4.45982547582809,0.144679716537513
86,39,47.7369592592399,85.7630407407601,-92.0893101997787,138.691121655775,0.553257024367695,3.8257580371561,0.144613699819595
86,34,50.5843294460523,82.9156705539477,-85.4621457875119,126.551751430555,0.491815370225036,3.40580736796441,0.144404928725897
89,23,58.379837603299,78.120162396701,-76.0975980489686,109.2633470311,0.406533695842796,2.81572529228321,0.144379743633708
90,21,60.0451064771339,77.4548935228661,-74.8518578215708,106.835814672998,0.392689136280775,2.72358213581177,0.144181124966783
86,37,48.8744459797822,84.6255540202178,-88.9964859387492,132.959282892404,0.52233568939924,3.6235618829232,0.144149791358844
90,4,69.8602963297256,67.6397036702744,-67.0951032451295,94.2198854240477,0.274015102230087,1.90360812809459,0.143945120944804
86,29,53.4391187748306,80.0608812251694,-80.9517727158059,118.585141027485,0.448609291184982,3.11876275005751,0.143842070441783
87,39,48.1923531635667,86.3076468364333,-90.9315232021284,136.164300043792,0.541336593110085,3.76678640196867,0.143713111215216
87,38,48.7637823767398,85.7362176232602,-89.4647513784557,133.455808842094,0.527728159311468,3.67276057938566,0.143687057161711
86,32,51.7258455941377,81.7741544058623,-83.5087143291349,123.073393944686,0.471095020508719,3.28421287652653,0.143442291416554
86,31,52.2968715041088,81.2031284958912,-82.6134938071532,121.493719215823,0.462826870641192,3.22733662379806,0.143408303685569
87,29,53.9275904327724,80.5724095672275,-80.5721483601728,117.586272481195,0.446201528858356,3.11257429833227,0.143354498910253
83,3,66.3347663895604,64.1652336104396,-66.6993814166835,95.6318660448068,0.270018072070284,1.88462529753089,0.143274141774517
88,24,57.3017029498347,78.1982970501653,-76.8764521428287,110.916836613281,0.409835379266835,2.86241140077285,0.143178363234642
89,24,57.7982864765752,78.7017135234248,-76.6910731319873,110.26234405916,0.409844246300186,2.86359596444312,0.143122232112758
87,36,49.908573455586,84.591426544414,-86.9777700654671,128.924188306072,0.503355946272782,3.51896029219654,0.143041098641834
90,22,59.4602009153348,78.0397990846652,-75.3996601121024,107.748755170949,0.396286512950628,2.77118729371111,0.143002428543879
87,28,54.5023068979484,79.9976931020516,-79.8250263727175,116.293787750829,0.437326268642013,3.06134303153662,0.142854382582046
87,35,50.4817790613546,84.0182209386454,-85.8870172207248,126.960103105767,0.492967049592008,3.45211461540268,0.142801472289617
87,31,52.7782258780493,81.7217741219507,-82.1649776912548,120.36216024341,0.459414095907486,3.21822103132928,0.142754053073143
88,25,56.7238178899729,78.7761821100271,-77.5050219286609,111.982152326381,0.415526758022045,2.91085091120058,0.14275095863658
88,27,55.5673989028418,79.9326010971582,-78.8237554184056,114.230494651618,0.428886126966595,3.0087150093611,0.142547940111373
88,26,56.1456929972877,79.3543070027124,-78.1533597341774,113.085194313142,0.421851922807666,2.95959064412342,0.142537253807481
87,27,55.0769533240538,79.4230466759462,-79.1065457921918,115.056573703629,0.429092532410879,3.01089676412927,0.142513199895437
89,58,139.598609277533,98.0986092775332,-118.589784517317,186.500365255837,0.597327590510247,4.19730682113322,0.142312110113736
87,34,51.0554222106633,83.4445777893367,-84.8719940471394,125.145061630642,0.482140929906563,3.38951746224808,0.142244710427538
90,23,58.8749000663064,78.6250999336936,-75.9616631535621,108.688507154178,0.400291230411124,2.81875457411514,0.14200996216096
87,37,49.3358820176351,85.1641179823649,-88.1620323831916,131.072813639057,0.508835211687472,3.59163725603491,0.141672216711889
88,39,48.6418785319236,86.8581214680764,-89.9661317341837,134.005614309251,0.527032155788793,3.72376518367213,0.141532059566943
87,30,53.3528732837469,81.1471267162531,-81.3513054464644,118.940761590163,0.4474813437539,3.16478590021006,0.141393875561756
87,32,52.2037197021131,82.2962802978869,-83.0194500916474,121.86298218453,0.46234996363911,3.27321007548287,0.141252761960567
90,24,58.2892806262791,79.2107193737209,-76.5388154039429,109.65692717769,0.404738907474395,2.86636625207112,0.141202788437084
89,25,57.2164578814227,79.2835421185773,-77.3019058280801,111.294339071874,0.411078045216336,2.91162135705753,0.141185269238363
88,30,53.8322246488122,81.6677753511878,-80.9881423852057,117.961158603487,0.445668924837517,3.15968978957004,0.141048316296317
64,1,56.0644855392576,55.4355144607424,-71.0492680856491,107.551870837123,0.295237818955165,2.09382879561192,0.141003801062389
90,57,140.649366774491,98.1493667744913,-119.589985085767,188.395413439881,0.614606483820072,4.36615248006562,0.140766152035724
87,33,51.6294272896633,82.8705727103367,-83.9195078092093,123.452740157632,0.468450352303854,3.33011948331228,0.140670734083665
90,25,57.7034205426062,79.7965794573938,-77.1327631130621,110.65726657739,0.409670736177252,2.9140495056255,0.140584686494308
88,28,54.9890073737689,80.5109926262311,-79.518647155403,115.422880989642,0.42945403354619,3.05832910869009,0.140421131370694
88,32,52.6759409779186,82.8240590220814,-82.5873751421507,120.750674818548,0.458314684591701,3.26514306092556,0.140365881690275
88,38,49.2162980585802,86.2837019414198,-88.6390915330102,131.573440365657,0.511012868376966,3.64079524137619,0.140357486345156
88,29,54.4105912946018,81.0894087053982,-80.2389511898434,116.664136030404,0.436126319414893,3.10860209132244,0.14029660490557
89,39,49.0853267034529,87.4146732965471,-89.1448528800434,132.117956356079,0.516913497841959,3.69147674009259,0.14002891911192
89,28,55.4700553615749,81.0299446384251,-79.2521959161188,114.61515712116,0.427604354287664,3.0573037922114,0.1398632204549
89,26,56.6344260393937,79.8655739606063,-77.9313624106416,112.361820330691,0.413935189869992,2.95985640447526,0.13984975394216
88,54,135.823436932075,95.3234369320752,-112.332738758637,175.244332150347,0.603192475243621,4.31356358463199,0.139836231322201
89,27,56.0522663489632,80.4477336510368,-78.5808475492619,113.467551956287,0.420409546573289,3.00838770200575,0.139745800148363
88,36,50.3673399899173,85.1326600100827,-86.3361035818492,127.403783075301,0.488927984587309,3.49951117999954,0.13971322262996
89,40,48.5088595152339,87.9911404847661,-90.5001785914106,134.607308345239,0.527000582221751,3.77671040771913,0.13953957950936
90,26,57.117398984606,80.382601015394,-77.7445382608845,111.691547330755,0.412585370833164,2.96185712815351,0.139299551930238
88,33,52.0981772544571,83.4018227455429,-83.4459929450618,122.260213370204,0.462448511142864,3.32007425021455,0.139288605100618
88,37,49.7914795990331,85.7085204009669,-87.4389996315215,129.392644278535,0.4967751580629,3.56700510381178,0.139269539460999
88,35,50.943797039272,84.556202960728,-85.3116437181719,125.569398045714,0.47824552288623,3.43657564270551,0.139163391878586
88,31,53.2539825007169,82.2460174992831,-81.7700959104797,119.321647013294,0.446843558227742,3.21178644014637,0.139126173721369
75,2,62.0902013749231,60.4097986250769,-67.4760345330337,98.9499488484049,0.267014282826888,1.92063634282171,0.139023862494762
90,83,153.466842818987,110.966842818987,-127.132068394774,195.175542565784,0.616685263582068,4.44306166801356,0.138797367594895
89,31,53.7238969246245,82.7761030753755,-81.4233195748986,118.360535799715,0.445041739354895,3.20779126608003,0.138737748949215
88,40,48.0683051477505,87.4316948522495,-91.4676851187279,136.784232639094,0.530097033270464,3.82113858833022,0.138727507787701
88,34,51.5207695348577,83.9792304651423,-84.35178831583,123.861885075309,0.467197418452705,3.37702618015815,0.138345808865132
89,29,54.8878707576768,81.6121292423232,-79.9489478176763,115.811669293291,0.429758700482737,3.10676648049644,0.138329901259288
57,33,78.0437011367057,68.5437011367057,-82.6502435628676,91.9672604923491,0.404206409675981,2.92452241367322,0.138212792552441
89,30,54.3057913229105,82.1942086770895,-80.6714836384743,117.057801104539,0.435345408190003,3.15687410064322,0.137903950018564
89,38,49.6627429463957,86.8372570536043,-87.9260488083312,129.899160021144,0.498681697377709,3.61635870528372,0.137896082224671
84,3,66.9257884605085,64.5742115394915,-66.6360456547482,95.2557820061381,0.258997906566304,1.87826605943179,0.137892022946235
89,33,52.5609879782359,83.9390120217641,-83.0301468818564,121.166122266095,0.456588052449654,3.31297422174875,0.137818172399978
89,34,51.9801383702237,84.5198616297764,-83.8935195095952,122.685633048898,0.463115699014259,3.36788686007177,0.137509280523869
90,39,49.522488187916,87.977511812084,-88.4396732009575,130.444704763057,0.50389865985254,3.66705233906054,0.137412453726154
90,29,55.3591748649929,82.1408251350071,-79.6989945248068,115.021937663065,0.426683649479528,3.10695709960193,0.137331683638051
90,27,56.5312963140005,80.9687036859995,-78.3751876183067,112.761820162918,0.413068680451856,3.00988989331126,0.137237139926546
90,28,55.9451940551131,81.5548059448869,-79.0261409869031,113.870901011271,0.41931232034285,3.05822687379073,0.137109618627837
89,50,135.18345223308,93.6834522330796,-110.635120441925,172.550101990913,0.587374323529146,4.28451285902421,0.137092440344062
89,32,53.1422684888938,83.3577315111062,-82.208557484655,119.728026917912,0.446688650789889,3.25972752288162,0.137032511967446
89,37,50.2410195472723,86.2589804527277,-86.8094171793631,127.882279812006,0.485473214038874,3.54809387196994,0.136826485306414
89,35,51.3998036372058,85.1001963627942,-84.8059535021512,124.301062179136,0.468491481446846,3.4249218812088,0.136788953937103
58,34,80.0117437426113,69.5117437426113,-81.2823833405153,92.1494610798278,0.399873335294696,2.92431584860798,0.136740815970697
89,36,50.8200687273547,85.6799312726453,-85.77423963064,126.025936756895,0.475733139934203,3.48470648082874,0.13652029017407
56,0,51.9994360194808,51.5005639805192,-75.6909333038302,117.51119795282,0.320112993433633,2.34557573452547,0.136475232379736
90,32,53.6024586457093,83.8975413542908,-81.8780703448451,118.784552308775,0.444301417365919,3.25677342654127,0.136423803309453
90,30,54.7733225036455,82.7266774963545,-80.397866174572,116.223120597826,0.429991684639823,3.15618058786437,0.136237985333652
90,40,48.9431334954683,88.5568665045317,-89.6826293820184,132.712460292777,0.50964980142191,3.74377920712813,0.1361324408372
90,38,50.1029019038197,87.3970980961803,-87.3073533888733,128.395827814731,0.489304733618739,3.59783094214627,0.135999923700375
90,35,51.8495682705774,85.6504317294226,-84.3624385253948,123.139462365535,0.464343448362467,3.41668900156285,0.135904511107118
90,31,54.1877218045565,83.3122781954435,-81.1230268664172,117.47494538154,0.434975245029196,3.20605963450207,0.135672849109917
90,36,51.2665339733614,86.2334660266386,-85.2823600307386,124.770401377579,0.470412937596412,3.47384419644067,0.135415669499053
90,37,50.6842813207084,86.8157186792916,-86.2601489462212,126.51484202757,0.478501182168882,3.5339034070617,0.135403016735745
90,34,52.4332935143686,85.0667064856314,-83.4936597220509,121.608627380412,0.454686222032962,3.36175573487609,0.135252605451336
90,33,53.0176199212996,84.4823800787004,-82.6670663689539,120.160032793554,0.447007492632556,3.30856064308056,0.135106331983794
86,59,135.385289288868,96.8852892888679,-111.453328256312,172.760918516725,0.581641950505352,4.31728181258233,0.134724110158899
88,53,135.27109620798,94.7710962079799,-111.049221034943,172.907329611648,0.57016108499741,4.25156269055762,0.134106239633651
58,33,79.506239195709,69.0062391957089,-81.1512211453395,91.9586901762199,0.387528471491223,2.89804287452804,0.133720751648415
57,32,77.5392761300282,68.0392761300282,-82.5252005644183,91.7864253161979,0.385164562980595,2.89833730744476,0.1328915588918
87,59,136.96510692162,97.4651069216197,-114.684969215912,179.021128337171,0.58203727280945,4.38011599543436,0.132881702999679
85,3,67.5150273468566,64.9849726531434,-66.5941742418604,94.9094633209277,0.248734689005722,1.87268042761415,0.132822816609782
90,41,48.3649319921388,89.1350680078612,-91.0695340478848,135.265663149657,0.508401096113291,3.83186738963423,0.13267711129268
76,2,62.6897448177645,60.8102551822355,-67.2451333354575,98.3253556108556,0.252801282273422,1.90759929706023,0.132523262439345
89,59,140.13893332974,98.6389333297398,-119.198531914739,187.459339168697,0.557390694907681,4.20666383703583,0.132501839105936
88,59,138.549630168376,98.049630168376,-117.232922892168,183.854150030916,0.560811949979487,4.23567516928277,0.13240202035475
90,58,141.192728077689,98.6927280776886,-120.157047719196,189.258104051036,0.568152353290405,4.29510514975297,0.13227903240578
58,32,79.0008132404643,68.5008132404643,-81.0194788596533,91.7670459230887,0.378990575974782,2.87166113778686,0.131976078579684
65,1,56.6503741913235,55.8496258086765,-70.5297113463435,106.433441949336,0.269695106101785,2.06733386426524,0.130455516045851
58,31,78.4954686573327,67.9954686573327,-80.887130551235,91.5744891476875,0.371007028258678,2.84516544121024,0.130399105403468
87,40,47.6216740088595,86.8783259911404,-92.6364519636383,139.34642776462,0.504864070090434,3.88299091343869,0.130019379737188
58,30,77.9902081486734,67.4902081486734,-80.7551488477747,91.3829780029224,0.362643146291223,2.81855927510114,0.128662593508242
86,3,68.1022602338725,65.3977397661275,-66.5736782342616,94.5921741153759,0.239158445399033,1.8678131149657,0.128041956383535
57,31,77.0349203891061,67.5349203891061,-82.399534394523,91.6046608606043,0.367196403932949,2.87205567684852,0.127851422551763
59,34,81.4738716837647,69.9738716837647,-79.9597840475028,92.1308971753017,0.370356592507547,2.90128363093502,0.12765266675709
88,84,150.82359791993,110.32359791993,-126.3030489689,194.927711989923,0.561862709349346,4.4122756588403,0.127340799350017
57,0,52.556304329512,51.943695670488,-74.855057418769,115.798222315094,0.292169513829469,2.29802747507453,0.127139260517324
89,83,151.929732749798,110.429732749798,-126.674363736594,195.186669712137,0.561094292913228,4.4142828242479,0.127108822713195
89,42,130.640868368525,89.1408683685245,-89.007919139859,131.080421586786,0.474842742133933,3.74015067993251,0.126958185048978
88,52,134.716625729517,94.2166257295168,-109.273227040771,169.582791487393,0.545964753456926,4.30481131602183,0.126826639631087
56,32,76.0757664345231,67.5757664345231,-84.2306753791399,91.763391462882,0.371292394234988,2.9286969946252,0.126777333031171
86,60,135.922327875657,97.4223278756571,-112.693228831126,175.020567975806,0.549832961569009,4.34282663815581,0.126607163347993
77,2,63.2893262745808,61.2106737254192,-67.0375873106603,97.7378041726898,0.239820175292904,1.8954826923992,0.126521954673906
59,33,80.9672520187943,69.4672520187943,-79.8217331814277,91.9288743255719,0.362191701340549,2.87483015497487,0.125987165090007
48,1,48.7490109753992,48.2490109753992,-87.0618918909191,131.899625447969,0.373213520883703,2.96717255927232,0.125780861553678
87,84,149.292885223732,109.792885223732,-125.718280516055,194.466349635996,0.551278252621194,4.3885668482539,0.12561692043965
58,29,77.4850343410973,66.9850343410973,-80.6235766546368,91.1926114124344,0.350048262174838,2.79185570118055,0.125381932177518
57,30,76.5306360449148,67.0306360449148,-82.2732194361762,91.4219287288908,0.356672362198455,2.84569785311297,0.125337397225177
87,56,135.338183896176,95.8381838961758,-111.044460009845,172.423051528201,0.564561385070681,4.5050895487637,0.125316351419831
87,60,137.50238863567,98.0023886356697,-115.780219459358,180.978920556877,0.528196728993164,4.22709481763892,0.124955022723666
56,33,76.5792933795863,68.0792933795863,-84.351152093901,91.9377981271408,0.368277429524016,2.95465739333809,0.124643023030141
57,34,78.5481932164984,69.0481932164984,-82.7764285785219,92.150684148152,0.365959710163823,2.95058317476584,0.124029620074298
89,41,47.933430987951,88.566569012049,-92.0446240469631,137.472352221297,0.479912800801736,3.87827342453029,0.123743931453172
59,32,80.4607226051079,68.9607226051079,-79.6838657131875,91.727485307344,0.352007790335253,2.84823764670492,0.123587928395822
87,3,68.6872609604522,65.8127390395478,-66.5745171386837,94.3032365519999,0.230207212564111,1.8636248534438,0.123526584300864
58,28,76.9799497876012,66.4799497876012,-80.4913307319963,91.0012362347712,0.339368640908967,2.76507110004141,0.122734146295148
89,86,153.184563102059,111.684563102058,-127.083363984318,194.97600951163,0.551085456435625,4.49019321996322,0.122730900306366
58,35,80.5173240200378,70.0173240200378,-81.4138396811967,92.3410946108613,0.361213895990723,2.95044613728765,0.122426873490661
56,31,75.5722970572449,67.0722970572449,-84.1115210322193,91.5919616977426,0.352949644536947,2.90264992062522,0.121595664027208
87,55,134.791195709859,95.2911957098593,-109.722377860482,170.001602184357,0.528268367392805,4.3445085262784,0.121594505845137
57,29,76.0264251685802,66.5264251685802,-82.1462295550902,91.2381897189053,0.342786352716301,2.81924952404362,0.121587801928453
66,1,57.2387927082761,56.261207291724,-70.0434776204927,105.375232386299,0.247566133036834,2.04256075299165,0.121203803937892
88,85,151.246794865208,110.746794865208,-126.455510543409,194.914688610291,0.538079375480988,4.4400699819769,0.121187138415646
78,2,63.8887371508096,61.6112628491904,-66.8529084132811,97.185965344461,0.227928834309812,1.88421940899432,0.120967246819448
59,31,79.9542868992521,68.4542868992521,-79.5467413897233,91.5278623693407,0.340038618775875,2.82151279777712,0.120516419079782
55,32,74.6099234699129,67.1099234699128,-86.177371407717,91.6702535900378,0.35649054012461,2.96328967134754,0.120302292270502
58,27,76.4749569695107,65.9749569695107,-80.3583836162538,90.808811116475,0.329299455858787,2.73820466383515,0.120261082090762
59,35,81.9805780434082,70.4805780434082,-80.0973033653983,92.3321113929792,0.351761495718191,2.92761224647555,0.120153034658761
86,84,147.762983488249,109.262983488249,-125.057063203115,193.746947382915,0.523312180973373,4.36269874172834,0.119951482317126
88,60,139.087031677436,98.5870316774358,-117.896359453948,184.934518365614,0.511342133477443,4.26984428097916,0.119756623386786
90,59,141.733087937705,99.2330879377048,-120.697227252565,190.063480044045,0.508586626256545,4.25897711934336,0.119415205107972
88,3,69.2697995786859,66.2302004213141,-66.5966983132482,94.0420257200622,0.221825951788827,1.86020490829023,0.119248127343516
88,43,129.646482438709,89.1464824387095,-87.3473489900797,127.669730259652,0.437168019225353,3.67231944290114,0.11904411531258
58,0,53.1178560277362,52.3821439722638,-74.0724991157044,114.187706771737,0.268137495644876,2.25448341737132,0.118935226393246
90,82,153.039322266275,110.539322266275,-126.96128926675,195.200324293015,0.541763168757105,4.55764328615778,0.118869146780863
85,61,134.881101486169,97.3811014861686,-109.794217346161,169.169186526495,0.531512460726566,4.47839636200424,0.118683657667294
88,42,129.075961870515,88.5759618705153,-86.3703522254165,125.919976424709,0.428760342512458,3.6142335301302,0.118631056609397
59,30,79.4479482609493,67.9479482609493,-79.4090166385401,91.3273313135445,0.330961582533573,2.79467559501354,0.118425760443931
